customer_id,signup_date,churn_date,segment,state,age,income_band
576,2023-12-14,2025-07-30,Standard,FL,34,Medium
577,2021-08-24,2024-01-04,Standard,IL,55,Medium
578,2022-01-24,,Gold,IL,67,Low
579,2023-09-17,,Gold,NY,21,Medium
580,2023-02-02,2024-01-01,Standard,TX,39,Medium
581,2022-02-05,,Standard,AZ,21,Medium
582,2022-09-16,2024-04-01,Platinum,NC,33,High
583,2023-02-06,,Platinum,GA,28,High
584,2023-07-08,,Standard,NC,38,High
585,2023-05-03,,Gold,GA,74,Medium
586,2022-08-01,,Gold,IL,55,Medium
587,2021-03-16,,Standard,GA,43,Medium
588,2022-03-11,,Standard,FL,70,Medium
589,2021-04-13,2022-07-28,Standard,TX,72,Low
590,2023-02-03,,Gold,NY,46,Medium
591,2023-01-08,,Gold,CA,61,Medium
592,2023-03-17,2023-09-25,Gold,IL,58,Low
593,2021-04-08,2022-11-07,Standard,CA,40,Medium
594,2023-03-09,,Gold,CA,22,Low
595,2023-05-09,,Gold,MA,46,Low
596,2022-03-11,2022-07-15,Gold,TX,56,High
597,2022-03-23,2024-04-04,Standard,AZ,45,Medium
598,2021-09-06,,Gold,WA,50,Medium
599,2021-06-15,,Standard,FL,38,Low
600,2023-09-11,,Gold,GA,27,Medium
601,2023-10-17,,Gold,NC,47,Low
602,2022-06-26,2024-03-25,Standard,AZ,31,Medium
603,2023-01-29,,Gold,NC,57,High
604,2021-03-22,,Standard,NY,28,High
605,2021-05-13,,Gold,NY,31,Low
606,2023-03-08,2024-11-06,Standard,FL,44,Medium
607,2023-06-19,,Gold,GA,50,High
608,2021-05-18,,Platinum,GA,50,Low
609,2021-07-03,,Standard,IL,72,Low
610,2023-02-24,,Standard,GA,72,High
611,2023-09-11,2025-12-21,Standard,WA,35,Medium
612,2021-03-10,,Standard,AZ,55,Medium
613,2022-06-30,,Standard,AZ,59,Low
614,2021-02-22,,Gold,NC,44,Medium
615,2021-07-24,,Platinum,MA,28,Medium
616,2021-05-06,,Gold,FL,63,Medium
617,2021-02-12,,Standard,FL,62,Medium
618,2021-04-21,,Gold,WA,40,Medium
619,2023-01-31,2024-03-28,Gold,GA,61,Medium
620,2023-04-28,,Standard,MA,67,Medium
621,2021-04-05,,Standard,IL,46,Medium
622,2023-06-19,,Standard,IL,72,Low
623,2021-12-26,,Gold,AZ,44,Medium
624,2023-06-19,,Standard,WA,42,Low
625,2021-10-08,,Gold,CA,25,Medium
626,2022-10-29,,Standard,CA,35,High
627,2021-04-03,,Platinum,GA,56,Medium
628,2022-11-03,,Standard,AZ,57,Low
629,2021-03-02,2022-07-01,Gold,WA,49,Low
630,2022-09-26,2023-10-16,Standard,CA,35,Low
631,2023-12-11,,Standard,TX,47,Low
632,2023-10-26,2024-05-09,Gold,NC,69,Medium
633,2022-08-27,2024-05-07,Platinum,NY,28,Medium
634,2022-11-13,,Standard,NC,49,Low
635,2022-06-18,,Standard,NY,39,Low
636,2023-04-18,,Standard,TX,51,Medium
637,2022-10-07,,Standard,TX,29,Medium
638,2021-08-21,,Standard,WA,30,High
639,2022-06-08,,Gold,MA,57,Low
640,2021-12-12,2022-06-02,Platinum,FL,30,High
641,2023-12-06,,Standard,CA,74,Medium
642,2022-06-30,,Standard,WA,53,Low
643,2023-03-05,,Standard,MA,45,Low
644,2021-09-06,,Standard,FL,74,Medium
645,2021-02-16,,Standard,WA,24,Medium
646,2021-08-02,2022-08-14,Standard,GA,73,Low
647,2021-08-27,,Standard,FL,25,High
648,2023-12-16,,Standard,NC,43,Low
649,2021-12-16,,Standard,FL,59,Medium
650,2021-04-17,2023-06-21,Standard,NC,25,Medium
651,2023-04-11,,Standard,IL,72,Medium
652,2021-02-17,,Gold,NY,28,High
653,2021-12-03,2023-06-06,Gold,NC,37,High
654,2023-11-16,,Gold,TX,21,Low
655,2023-03-15,,Standard,GA,74,Medium
656,2021-01-08,,Standard,CA,70,High
657,2022-09-17,,Standard,IL,32,Medium
658,2022-12-20,,Standard,IL,55,Medium
659,2021-10-30,,Gold,AZ,72,High
660,2022-10-01,,Standard,WA,34,Medium
661,2021-02-25,2021-12-26,Standard,WA,68,Low
662,2022-12-27,,Standard,WA,38,High
663,2022-06-10,2023-06-15,Standard,FL,30,High
664,2022-04-19,2024-07-18,Platinum,CA,35,Medium
665,2021-01-28,,Standard,NY,62,Medium
666,2021-03-19,,Gold,NC,53,High
667,2021-12-31,,Standard,WA,39,High
668,2022-10-28,,Platinum,IL,54,High
669,2022-06-10,,Standard,NC,65,Medium
670,2022-11-30,2024-05-31,Gold,CA,45,Medium
671,2023-06-02,,Standard,IL,36,Medium
672,2023-10-28,,Gold,TX,28,Low
673,2023-10-24,,Standard,CA,55,Medium
674,2023-07-08,,Standard,FL,41,Medium
675,2023-01-20,,Gold,WA,39,High
676,2021-12-29,,Platinum,MA,66,High
677,2023-03-17,2025-08-23,Standard,GA,31,Low
678,2023-01-09,,Gold,IL,64,Medium
679,2023-11-05,,Standard,AZ,31,Medium
680,2022-04-30,,Gold,AZ,31,High
681,2021-01-28,2022-04-06,Gold,GA,42,Low
682,2022-12-15,,Standard,NY,41,Medium
683,2023-11-29,2024-09-07,Gold,NY,47,Medium
684,2021-03-27,,Gold,GA,38,High
685,2021-05-06,,Standard,MA,62,Medium
686,2023-03-23,2023-11-25,Gold,FL,68,Medium
687,2022-06-21,,Standard,CA,60,High
688,2021-05-25,2022-11-30,Gold,MA,58,Medium
689,2021-01-25,,Gold,NC,50,Low
690,2021-03-08,,Standard,WA,71,Low
691,2021-08-21,2022-03-02,Gold,NY,65,High
692,2021-04-19,2021-08-20,Standard,IL,67,Medium
693,2021-04-21,,Standard,NY,65,Medium
694,2021-08-16,2022-02-23,Standard,AZ,53,Medium
695,2021-04-21,2023-04-19,Standard,IL,41,High
696,2021-02-03,,Gold,NC,22,Medium
697,2022-09-15,,Standard,NC,33,Medium
698,2023-01-18,,Standard,WA,22,Low
699,2022-08-18,2024-11-10,Gold,TX,63,Medium
700,2022-03-01,2023-04-19,Standard,AZ,65,Low
701,2022-09-05,2025-02-18,Standard,GA,51,High
702,2022-11-23,2025-01-11,Standard,NY,30,High
703,2021-11-11,,Gold,WA,43,Low
704,2023-05-27,,Standard,WA,42,Medium
705,2022-10-24,2024-09-04,Standard,TX,67,Medium
706,2021-10-04,,Standard,NC,49,Medium
707,2022-09-16,,Gold,AZ,53,Medium
708,2022-05-31,,Standard,IL,51,High
709,2023-04-23,,Platinum,AZ,34,High
710,2021-12-16,,Gold,AZ,30,Medium
711,2023-04-03,2023-11-19,Gold,NY,38,Medium
712,2023-01-29,2024-08-14,Standard,IL,31,Medium
713,2023-06-18,,Standard,MA,59,High
714,2021-08-31,2021-12-29,Platinum,IL,67,Medium
715,2022-06-27,,Standard,WA,23,Medium
716,2023-11-30,,Standard,TX,22,Low
717,2021-08-17,,Standard,AZ,74,High
718,2022-07-02,,Platinum,IL,28,Medium
719,2023-07-09,,Gold,WA,51,Medium
720,2021-01-06,,Standard,CA,28,Medium
721,2022-04-13,,Gold,NC,63,Low
722,2021-03-16,2021-08-15,Standard,TX,68,High
723,2021-01-04,,Gold,FL,22,Medium
724,2022-10-08,2024-07-18,Standard,GA,42,Medium
725,2021-04-28,,Gold,WA,25,Low
726,2023-05-31,,Standard,AZ,27,Low
727,2022-05-19,,Standard,TX,40,Medium
728,2023-08-05,,Standard,NC,48,Low
729,2022-07-28,,Standard,IL,33,Medium
730,2021-07-13,,Gold,CA,22,Low
731,2023-04-27,2023-10-20,Standard,FL,52,Medium
732,2022-12-16,,Standard,NC,46,Medium
733,2023-11-16,,Standard,CA,23,High
734,2021-06-22,,Standard,GA,61,Medium
735,2021-11-22,,Standard,TX,62,Medium
736,2023-04-16,2024-05-13,Standard,MA,33,Low
737,2022-12-25,,Standard,NY,41,Medium
738,2021-08-13,,Standard,TX,65,High
739,2022-06-16,,Standard,FL,57,Low
740,2021-04-23,2021-09-20,Platinum,MA,43,Low
741,2021-05-20,,Gold,MA,27,Low
742,2022-07-13,,Standard,GA,37,Medium
743,2021-01-01,2022-05-01,Gold,NY,48,Medium
744,2021-03-31,,Gold,MA,67,Low
745,2022-10-16,,Standard,WA,50,Low
746,2021-11-16,,Gold,NC,25,High
747,2021-05-19,,Standard,MA,44,Medium
748,2023-04-25,,Gold,MA,27,Medium
749,2021-09-16,,Standard,NC,54,High
750,2023-06-21,,Standard,IL,70,Medium
751,2022-11-21,2024-01-18,Standard,GA,62,High
752,2021-01-10,2023-06-04,Platinum,MA,53,High
753,2021-09-18,,Gold,MA,47,Low
754,2021-06-21,,Standard,NY,34,Medium
755,2023-06-17,2024-10-29,Standard,CA,39,Medium
756,2021-01-13,,Standard,IL,68,High
757,2021-11-17,,Standard,AZ,71,Medium
758,2021-11-25,2022-12-03,Standard,IL,58,Medium
759,2023-02-24,,Standard,NC,32,High
760,2023-02-16,2024-08-24,Gold,NY,23,High
761,2023-06-30,,Gold,GA,27,High
762,2021-11-14,,Standard,TX,55,Medium
763,2021-08-24,,Standard,NY,45,High
764,2021-11-30,2022-05-18,Platinum,FL,69,Low
765,2022-01-11,,Gold,NC,35,Medium
766,2022-08-11,,Gold,CA,39,Medium
767,2022-05-28,,Platinum,FL,39,Medium
768,2023-07-07,2025-08-26,Gold,FL,43,Low
769,2023-05-23,,Standard,GA,31,Medium
770,2021-09-27,,Standard,AZ,41,Low
771,2023-03-09,,Platinum,TX,72,Medium
772,2022-12-26,,Standard,MA,54,Medium
773,2021-01-05,,Standard,WA,59,High
774,2023-05-01,,Standard,MA,71,Low
775,2021-03-19,2023-08-09,Gold,FL,27,High
776,2022-07-28,,Platinum,IL,62,Low
777,2021-05-12,2021-10-25,Standard,WA,64,Medium
778,2022-08-24,,Standard,GA,47,Medium
779,2023-12-02,2026-03-03,Gold,TX,70,Medium
780,2021-03-30,,Standard,GA,43,High
781,2022-02-06,2024-07-08,Standard,NC,58,Medium
782,2021-10-23,,Platinum,CA,40,Medium
783,2022-09-08,,Standard,FL,47,Medium
784,2023-03-11,2024-11-29,Standard,IL,73,Medium
785,2022-02-26,2023-05-22,Gold,GA,28,Medium
786,2023-11-13,2024-04-27,Standard,WA,57,Low
787,2022-07-29,,Platinum,FL,23,High
788,2021-05-23,,Standard,TX,22,High
789,2023-09-20,,Standard,IL,42,Medium
790,2022-10-27,2024-06-16,Standard,AZ,26,High
791,2021-05-25,,Standard,AZ,59,Medium
792,2023-10-04,,Gold,WA,60,Medium
793,2022-05-18,,Gold,CA,56,Medium
794,2023-04-01,,Platinum,AZ,64,High
795,2021-04-14,2021-12-23,Standard,FL,44,Medium
796,2023-11-29,2024-03-06,Gold,TX,32,Medium
797,2021-07-17,2022-04-07,Standard,CA,37,Medium
798,2022-08-02,2024-02-04,Gold,MA,42,Medium
799,2022-01-26,2023-02-26,Gold,TX,74,Medium
800,2022-07-08,2024-05-15,Standard,FL,39,Medium
801,2023-11-05,,Standard,FL,29,Medium
802,2022-04-23,,Standard,NC,32,Medium
803,2023-07-12,,Standard,CA,52,High
804,2022-02-24,,Platinum,TX,73,High
805,2021-06-06,,Standard,CA,51,Medium
806,2022-07-04,2023-06-03,Standard,WA,37,High
807,2023-10-18,,Standard,NY,43,High
808,2023-09-24,2024-04-22,Gold,CA,30,Low
809,2023-08-09,,Standard,AZ,50,High
810,2021-10-16,,Standard,FL,39,Low
811,2021-07-15,,Standard,NC,46,Medium
812,2022-08-21,2023-05-22,Gold,MA,46,Medium
813,2022-06-01,2022-09-30,Standard,NC,31,Medium
814,2023-05-15,,Gold,TX,40,Medium
815,2023-03-17,2025-07-15,Standard,WA,74,Medium
816,2023-03-26,,Standard,WA,65,Low
817,2021-08-16,,Standard,MA,24,High
818,2021-08-04,,Standard,CA,67,Medium
819,2023-08-06,,Standard,CA,32,High
820,2021-01-15,,Standard,TX,45,Medium
821,2021-02-16,2022-12-06,Gold,TX,30,Medium
822,2021-11-20,,Standard,IL,42,Medium
823,2023-04-24,,Standard,CA,27,Medium
824,2021-05-10,,Gold,TX,44,Low
825,2021-04-05,2022-05-09,Standard,WA,22,Medium
826,2022-09-19,,Gold,NY,52,Low
827,2023-01-25,,Gold,FL,41,Medium
828,2023-03-05,,Standard,CA,27,High
829,2021-03-10,,Gold,IL,28,Low
830,2021-01-11,2022-04-17,Standard,FL,73,Medium
831,2023-05-22,,Standard,AZ,71,Medium
832,2022-07-04,,Standard,NY,58,Low
833,2022-12-13,,Standard,NC,41,Low
834,2021-01-23,,Standard,CA,28,Low
835,2023-03-26,2025-04-09,Standard,NC,45,Low
836,2021-12-12,,Standard,IL,48,Low
837,2021-10-29,,Standard,CA,48,Medium
838,2021-12-29,,Standard,IL,74,Medium
839,2022-01-31,,Standard,GA,51,High
840,2021-08-06,,Standard,IL,72,High
841,2021-05-21,,Standard,TX,56,Medium
842,2023-08-16,2025-07-01,Standard,TX,45,Medium
843,2023-09-12,,Standard,NC,72,Medium
844,2023-09-20,,Gold,GA,61,Medium
845,2023-04-08,,Gold,IL,57,Medium
846,2022-11-14,,Standard,AZ,58,Medium
847,2023-10-01,,Gold,NC,71,High
848,2021-12-22,,Standard,FL,32,Low
849,2023-10-05,,Standard,TX,57,Medium
850,2023-06-07,2023-10-30,Platinum,FL,57,Medium
851,2021-05-07,,Standard,FL,51,High
852,2023-10-06,2026-03-04,Platinum,GA,38,Low
853,2022-08-27,,Standard,NC,46,Low
854,2023-10-11,2024-10-07,Standard,WA,26,High
855,2021-02-20,,Standard,NC,29,Low
856,2023-11-19,,Standard,WA,31,Medium
857,2023-02-18,,Standard,IL,51,High
858,2023-03-25,,Standard,WA,66,High
859,2022-02-24,,Gold,CA,22,Low
860,2023-09-10,2025-03-16,Standard,IL,49,Medium
861,2023-04-05,,Standard,WA,66,Low
862,2023-10-22,,Standard,AZ,71,Medium
863,2022-07-21,2024-08-26,Gold,FL,62,Medium
864,2022-01-06,,Standard,IL,25,High
865,2023-07-25,,Standard,FL,43,Medium
866,2022-10-23,,Platinum,MA,56,Medium
867,2023-08-27,2025-02-22,Standard,NC,27,Medium
868,2021-07-21,,Standard,WA,33,Low
869,2021-11-09,2023-12-08,Gold,FL,62,Medium
870,2021-04-27,2022-03-31,Gold,WA,30,Low
871,2023-07-26,,Standard,FL,56,High
872,2022-07-29,,Standard,AZ,36,Medium
873,2021-09-01,,Gold,NY,35,Low
874,2022-06-21,2024-08-16,Standard,AZ,73,Medium
875,2021-03-16,,Platinum,TX,63,Low
876,2022-01-21,,Standard,WA,39,Low
877,2022-04-20,,Standard,AZ,41,High
878,2022-02-22,,Standard,CA,55,High
879,2021-12-13,2022-05-29,Gold,WA,35,Low
880,2022-10-02,,Gold,GA,68,Medium
881,2023-07-28,,Gold,NC,34,Medium
882,2023-08-13,2025-04-27,Platinum,NC,49,Medium
883,2023-05-26,2023-12-09,Standard,TX,25,Medium
884,2023-02-02,2024-01-30,Standard,CA,69,Low
885,2022-10-26,2025-02-25,Gold,TX,38,Low
886,2021-01-25,,Gold,IL,71,Low
887,2022-12-11,,Gold,WA,21,Low
888,2021-06-26,2021-10-08,Gold,CA,47,Low
889,2021-10-12,2023-01-14,Standard,MA,47,Medium
890,2021-03-04,,Standard,FL,45,Medium
891,2023-09-30,,Platinum,GA,61,Medium
892,2022-10-24,,Standard,WA,41,Medium
893,2022-10-28,,Standard,GA,34,Low
894,2021-06-05,,Gold,CA,72,Low
895,2023-12-09,2025-01-05,Standard,FL,73,High
896,2023-08-25,2025-09-24,Gold,TX,40,Low
897,2023-04-29,,Standard,WA,48,High
898,2022-11-20,,Gold,FL,41,Medium
899,2021-05-28,,Gold,GA,43,High
900,2021-12-08,,Standard,NY,31,Medium
901,2022-04-21,,Standard,CA,22,Low
902,2023-12-23,2024-10-12,Standard,CA,40,Medium
903,2022-07-15,,Standard,GA,44,Medium
904,2021-11-23,2022-06-13,Standard,GA,45,Medium
905,2023-09-17,2025-10-25,Standard,IL,57,Medium
906,2021-08-03,,Standard,TX,42,Low
907,2022-03-11,,Standard,GA,44,Medium
908,2023-08-10,,Standard,AZ,35,High
909,2022-12-24,,Gold,NC,32,High
910,2021-02-01,2022-01-09,Standard,NC,66,Medium
911,2022-11-01,2024-04-14,Gold,WA,51,Low
912,2021-10-12,,Gold,MA,63,Low
913,2022-03-05,,Gold,WA,51,High
914,2021-10-13,,Gold,IL,73,High
915,2023-11-09,,Standard,FL,50,High
916,2021-01-18,,Gold,MA,61,Medium
917,2023-02-08,,Standard,FL,40,High
918,2022-08-13,2023-05-15,Gold,NC,28,High
919,2023-10-07,,Gold,NC,64,Medium
920,2021-07-13,,Standard,NC,50,Medium
921,2022-05-17,2023-03-29,Standard,GA,55,Low
922,2023-09-15,,Standard,IL,41,Medium
923,2021-04-24,,Gold,AZ,67,High
924,2023-08-05,,Standard,WA,60,Low
925,2023-04-11,2024-12-18,Standard,FL,48,Medium
926,2023-07-14,,Standard,NY,59,Medium
927,2021-02-24,2023-03-23,Standard,WA,37,High
928,2023-03-11,,Platinum,CA,32,Medium
929,2023-02-17,2024-05-05,Gold,TX,72,High
930,2021-06-11,2023-05-24,Standard,MA,70,Medium
931,2021-03-28,,Standard,FL,38,Medium
932,2021-02-24,,Standard,IL,67,Low
933,2023-10-29,2024-01-27,Standard,NC,48,Medium
934,2023-04-13,2025-01-14,Gold,CA,23,Medium
935,2021-11-09,,Standard,TX,71,Medium
936,2023-01-29,,Standard,FL,35,Low
937,2022-03-19,,Gold,AZ,36,High
938,2021-11-24,2023-09-04,Platinum,NC,42,Medium
939,2023-12-14,,Standard,FL,74,High
940,2023-01-31,2024-06-23,Standard,NY,69,Medium
941,2022-08-02,2024-07-11,Standard,NY,51,Low
942,2023-12-11,,Gold,IL,51,Medium
943,2023-10-04,,Platinum,NY,21,High
944,2021-04-06,,Standard,AZ,31,Medium
945,2023-03-25,,Standard,IL,26,Medium
946,2022-05-06,,Gold,MA,43,High
947,2022-03-28,,Gold,AZ,29,Low
948,2021-06-14,,Platinum,IL,72,Medium
949,2021-07-01,2022-03-08,Standard,AZ,36,Medium
950,2022-04-14,2022-12-20,Standard,NY,58,Low
951,2023-06-29,,Standard,MA,64,Medium
952,2023-01-05,,Standard,AZ,39,Medium
953,2023-04-03,2023-11-06,Standard,MA,65,Medium
954,2023-08-02,,Standard,TX,33,Low
955,2021-01-07,2023-03-29,Standard,AZ,52,Medium
956,2021-11-26,,Gold,WA,56,Medium
957,2023-02-14,2023-10-12,Standard,NC,29,Medium
958,2021-05-31,,Gold,NY,66,High
959,2021-05-27,,Standard,FL,66,Low
960,2023-07-04,2024-12-18,Gold,MA,69,Medium
961,2022-12-01,,Standard,NY,57,Medium
962,2021-03-23,,Gold,CA,51,Medium
963,2022-05-29,,Standard,WA,51,Medium
964,2023-03-26,,Standard,NY,39,Medium
965,2022-12-10,,Gold,NC,22,Medium
966,2023-01-16,2025-05-21,Standard,WA,65,Medium
967,2023-10-20,,Standard,NC,52,Medium
968,2022-12-08,2024-06-20,Gold,NY,63,Medium
969,2022-04-16,2023-10-20,Gold,WA,54,Medium
970,2022-01-31,2024-04-29,Standard,FL,21,High
971,2021-09-18,,Standard,FL,41,Low
972,2023-03-16,,Standard,NC,23,High
973,2023-07-23,2023-11-19,Standard,NC,47,Low
974,2023-06-24,2025-01-06,Platinum,TX,64,Medium
975,2023-12-13,,Standard,FL,27,Medium
976,2023-07-29,2025-05-05,Standard,FL,53,Low
977,2023-05-04,2023-10-20,Platinum,MA,29,High
978,2022-08-16,2022-12-22,Standard,IL,50,Medium
979,2022-12-15,,Gold,AZ,38,Low
980,2022-09-24,,Standard,MA,46,Medium
981,2021-02-28,,Standard,NC,40,Medium
982,2021-05-08,,Standard,GA,58,High
983,2023-01-06,,Standard,AZ,61,Medium
984,2022-12-22,,Standard,GA,51,Low
985,2022-06-10,,Standard,CA,28,Low
986,2022-06-05,,Standard,NC,43,Medium
987,2022-07-06,2023-05-31,Standard,NY,70,Medium
988,2021-08-25,2023-06-02,Standard,IL,45,High
989,2022-05-09,,Standard,GA,67,Medium
990,2021-01-04,,Standard,AZ,21,High
991,2022-10-28,,Gold,NC,66,High
992,2022-03-18,,Standard,MA,38,Medium
993,2021-01-29,,Standard,TX,39,Low
994,2022-09-02,2024-07-12,Gold,WA,71,Low
995,2023-03-16,,Standard,FL,62,Medium
996,2021-03-16,,Gold,IL,72,Medium
997,2023-04-18,,Gold,IL,73,Low
998,2021-05-08,,Standard,FL,26,Medium
999,2021-02-11,,Standard,FL,37,Medium
1000,2021-02-10,2022-04-12,Platinum,FL,66,Low
1001,2023-07-23,,Standard,TX,65,Medium
1002,2021-02-03,2023-07-12,Gold,CA,28,Low
1003,2023-11-07,,Standard,TX,74,Medium
1004,2023-09-25,,Standard,MA,62,Low
1005,2022-08-11,,Standard,CA,29,High
1006,2021-12-08,,Standard,WA,57,Low
1007,2021-01-27,,Standard,FL,47,High
1008,2022-10-08,,Gold,TX,56,Medium
1009,2023-01-01,,Platinum,NY,26,Medium
1010,2021-06-17,,Gold,MA,26,Medium
1011,2022-09-02,,Standard,WA,65,Medium
1012,2021-09-25,,Gold,WA,24,Low
1013,2023-04-01,2024-04-04,Gold,AZ,42,Medium
1014,2022-03-31,,Platinum,AZ,60,High
1015,2023-06-25,,Standard,WA,47,High
1016,2023-07-11,2024-02-01,Gold,CA,57,Medium
1017,2023-09-08,2024-08-31,Standard,NC,22,Medium
1018,2022-12-03,2024-01-31,Standard,MA,29,Medium
1019,2022-09-26,,Platinum,AZ,31,Medium
1020,2021-05-10,,Standard,IL,40,High
1021,2023-10-17,,Standard,FL,72,Medium
1022,2023-03-30,2024-05-04,Gold,MA,63,High
1023,2022-11-24,,Standard,WA,59,Medium
1024,2023-03-05,2023-07-25,Gold,WA,34,Medium
1025,2021-01-29,,Gold,NY,46,High
1026,2021-05-29,,Standard,NC,58,High
1027,2021-01-11,2021-06-17,Standard,FL,50,Medium
1028,2022-11-07,,Gold,IL,56,Medium
1029,2021-07-06,2023-08-28,Standard,GA,58,Low
1030,2023-03-18,,Platinum,AZ,55,Low
1031,2023-01-14,,Gold,NY,26,Medium
1032,2021-04-08,,Standard,WA,23,Medium
1033,2021-02-24,2021-06-27,Standard,NC,21,Medium
1034,2022-09-15,2025-02-16,Platinum,CA,73,Medium
1035,2022-10-26,,Standard,NY,38,Medium
1036,2023-01-28,2024-05-17,Standard,NC,43,Medium
1037,2022-02-10,,Gold,MA,52,High
1038,2021-03-10,,Gold,MA,49,Low
1039,2023-01-21,2023-12-25,Gold,TX,43,High
1040,2023-08-16,2024-03-03,Standard,NY,56,Medium
1041,2021-12-31,,Gold,MA,26,Medium
1042,2022-04-27,,Gold,WA,37,High
1043,2021-07-20,,Gold,MA,38,Medium
1044,2021-06-03,,Platinum,NC,51,Low
1045,2021-03-14,,Standard,GA,26,Low
1046,2022-12-14,2023-06-15,Gold,AZ,54,Low
1047,2021-10-23,,Platinum,WA,64,Medium
1048,2023-11-07,,Standard,FL,64,Low
1049,2021-03-02,2022-07-14,Standard,NC,47,Low
1050,2023-07-28,2024-04-21,Gold,GA,56,Medium
1051,2021-02-11,2021-06-27,Standard,MA,68,Medium
1052,2021-01-25,2023-06-27,Standard,IL,72,Medium
1053,2023-11-29,,Standard,TX,62,Medium
1054,2021-05-11,,Standard,GA,45,Medium
1055,2021-04-18,2023-03-12,Standard,MA,30,Low
1056,2021-06-21,,Standard,GA,59,Medium
1057,2021-04-12,,Platinum,GA,66,High
1058,2023-05-16,,Gold,NC,59,Medium
1059,2022-06-08,,Gold,IL,32,Medium
1060,2021-10-02,2023-01-10,Standard,MA,31,High
1061,2023-12-04,,Gold,IL,69,High
1062,2023-03-28,,Gold,NY,63,Medium
1063,2023-08-15,2025-11-05,Gold,NC,73,Medium
1064,2023-11-07,2025-09-13,Standard,AZ,23,Medium
1065,2021-11-26,2022-09-13,Standard,AZ,71,Medium
1066,2021-01-12,2022-06-30,Gold,GA,42,Medium
1067,2021-08-04,,Gold,WA,24,Low
1068,2021-12-05,,Gold,TX,28,Medium
1069,2022-10-23,,Standard,NY,34,Low
1070,2022-01-09,,Standard,NC,40,Medium
1071,2023-09-03,,Gold,WA,44,Medium
1072,2022-12-11,,Standard,CA,34,High
1073,2022-04-11,,Gold,TX,48,High
1074,2022-05-04,2023-05-25,Platinum,AZ,36,Medium
1075,2021-02-16,,Gold,AZ,52,High
1076,2023-02-17,,Standard,WA,67,High
1077,2023-11-06,2024-12-07,Standard,NY,32,High
1078,2022-12-12,,Gold,TX,36,Low
1079,2022-02-05,,Gold,WA,72,Medium
1080,2023-09-08,,Standard,CA,39,Medium
1081,2021-09-07,,Standard,NC,25,Low
1082,2022-01-26,,Standard,WA,32,High
1083,2021-12-01,,Gold,GA,49,Low
1084,2022-09-21,,Gold,MA,25,Medium
1085,2021-05-17,,Platinum,GA,62,Low
1086,2023-06-02,,Standard,TX,37,Medium
1087,2022-11-19,,Gold,IL,67,Medium
1088,2023-04-07,,Standard,GA,28,Medium
1089,2022-12-28,,Standard,MA,60,Medium
1090,2022-08-17,,Gold,GA,60,Medium
1091,2023-09-17,2025-12-07,Standard,WA,50,Medium
1092,2022-01-07,2023-08-12,Standard,MA,30,Medium
1093,2023-07-24,2024-09-23,Gold,NC,40,Medium
1094,2023-09-22,,Standard,IL,65,Low
1095,2022-02-06,2024-02-11,Standard,WA,36,Low
1096,2022-09-07,2023-02-09,Standard,CA,61,Medium
1097,2023-09-22,,Standard,CA,36,Medium
1098,2022-09-12,,Platinum,TX,62,Low
1099,2021-07-07,,Standard,FL,23,Low
1100,2021-05-11,2023-10-09,Gold,GA,43,Medium
1101,2023-03-16,,Standard,MA,42,Medium
1102,2023-07-25,,Standard,WA,48,Medium
1103,2023-09-13,,Standard,CA,66,Medium
1104,2021-07-02,,Gold,IL,65,Low
1105,2023-09-10,,Standard,FL,56,Medium
1106,2021-12-30,2023-05-25,Gold,IL,24,Medium
1107,2021-02-08,2022-10-30,Standard,GA,58,Medium
1108,2022-05-12,2024-04-29,Platinum,NY,44,High
1109,2023-09-09,,Gold,FL,39,Medium
1110,2023-07-10,,Gold,AZ,31,Medium
1111,2022-12-23,,Gold,NY,60,Low
1112,2021-01-16,2022-08-21,Gold,NY,66,Low
1113,2022-05-08,,Gold,GA,60,Low
1114,2023-06-13,,Standard,IL,66,Medium
1115,2021-11-07,,Standard,NC,59,Medium
1116,2023-01-09,,Gold,CA,73,Medium
1117,2022-06-30,2023-08-10,Standard,MA,38,Medium
1118,2022-02-18,,Standard,MA,32,High
1119,2021-09-08,,Standard,WA,34,Low
1120,2023-01-29,2025-01-13,Standard,WA,67,Low
1121,2023-11-29,2024-05-11,Gold,NY,38,Low
1122,2023-03-25,,Standard,NY,64,Medium
1123,2021-01-29,,Platinum,NC,62,Low
1124,2023-08-16,,Platinum,GA,32,Medium
1125,2022-04-22,2024-07-03,Platinum,CA,60,Medium
1126,2021-11-14,,Standard,MA,47,Low
1127,2021-09-02,,Standard,NC,26,Low
1128,2023-01-18,,Platinum,MA,44,Medium
1129,2022-11-28,,Platinum,AZ,71,Low
1130,2021-09-29,2022-02-24,Gold,WA,53,Low
1131,2022-01-12,,Standard,AZ,65,Medium
1132,2021-09-23,,Standard,CA,74,Medium
1133,2023-07-15,,Gold,CA,36,Low
1134,2023-07-10,,Standard,GA,70,Medium
1135,2021-12-06,,Gold,FL,32,Low
1136,2022-01-24,,Gold,NY,51,Medium
1137,2022-07-31,,Gold,WA,57,High
1138,2021-01-03,,Standard,NC,73,High
1139,2022-01-11,,Standard,GA,33,Medium
1140,2021-11-20,,Platinum,NC,28,Medium
1141,2021-05-26,,Gold,FL,58,Medium
1142,2021-10-20,,Gold,GA,23,Low
