payment_id,customer_id,payment_date,payment_amount,payment_type
687,2929,2024-09-20,1972.13,Full
688,2687,2023-08-14,336.46,Partial
689,2386,2022-06-14,1319.13,Partial
690,2597,2024-06-14,91.1,Minimum
691,4189,2023-12-06,463.33,Full
692,4999,2023-05-02,232.57,Partial
693,162,2022-12-03,1155.96,Minimum
694,1979,2023-09-06,787.9,Partial
695,860,2022-08-30,685.48,Partial
696,3838,2022-02-03,1020.82,Full
697,3091,2023-12-23,424.81,Minimum
698,891,2023-03-23,1243.29,Partial
699,719,2023-07-14,502.24,Full
700,2132,2023-12-13,1863.48,Minimum
701,4899,2024-08-04,1295.65,Minimum
702,4863,2022-04-01,1453.65,Partial
703,4721,2024-02-28,1108.33,Full
704,2054,2024-11-21,583.62,Minimum
705,2646,2022-02-26,1769.32,Full
706,4541,2024-11-15,155.85,Full
707,4450,2024-11-25,1252.86,Minimum
708,846,2024-03-08,316.48,Minimum
709,1425,2022-01-15,310.59,Full
710,3145,2022-07-18,274.27,Full
711,3875,2023-10-15,1237.88,Full
712,1979,2022-04-09,1902.34,Partial
713,4665,2024-07-15,1118.93,Partial
714,1045,2022-01-11,1045.56,Partial
715,2689,2024-05-13,1531.61,Full
716,4862,2022-04-19,118.67,Full
717,2189,2023-06-15,1394.51,Partial
718,3308,2022-04-25,1101.17,Full
719,3245,2023-01-27,1408.9,Full
720,261,2023-02-28,1485.42,Partial
721,4430,2023-04-05,132.27,Minimum
722,88,2024-10-09,1536.71,Partial
723,3666,2022-06-19,214.98,Partial
724,2924,2023-02-06,1524.75,Partial
725,3618,2022-07-09,1686.01,Full
726,1770,2022-05-02,1369.8,Minimum
727,2963,2022-04-01,713.11,Partial
728,2019,2022-12-12,470.92,Full
729,2220,2022-07-10,1409.68,Minimum
730,3802,2024-02-09,1931.71,Partial
731,313,2022-04-03,1787.36,Partial
732,3462,2022-07-11,613.25,Full
733,3683,2022-02-25,815.11,Partial
734,1746,2022-10-01,1397.94,Minimum
735,3741,2023-09-27,412.94,Partial
736,1577,2023-03-18,660.91,Full
737,4827,2024-12-11,840.97,Partial
738,2771,2023-02-25,168.01,Minimum
739,3602,2023-03-13,1148.01,Full
740,1693,2024-12-05,1897.94,Partial
741,4469,2023-04-28,1638.36,Partial
742,1375,2024-06-01,1005.03,Minimum
743,467,2024-04-09,1444.89,Minimum
744,2543,2023-11-16,1980.2,Full
745,4775,2024-07-08,805.37,Full
746,4057,2023-06-23,48.95,Minimum
747,2432,2022-04-04,1293.68,Minimum
748,3555,2024-02-18,1937.03,Full
749,2875,2022-08-25,163.27,Full
750,1592,2024-05-27,973.5,Full
751,2418,2022-04-25,1237.94,Partial
752,4667,2022-05-03,360.69,Full
753,2255,2024-09-13,481.69,Full
754,4359,2022-01-18,414.59,Minimum
755,3404,2022-04-03,1595.64,Minimum
756,2044,2023-03-11,487.42,Minimum
757,1492,2023-07-07,628.26,Minimum
758,2362,2024-01-09,810.88,Minimum
759,4294,2024-12-18,84.15,Minimum
760,1760,2023-10-05,931.98,Full
761,4255,2022-11-28,1862.85,Minimum
762,2834,2024-07-22,658.58,Minimum
763,2627,2023-08-22,500.73,Full
764,2009,2024-10-24,1416.53,Partial
765,1195,2024-04-10,613.03,Minimum
766,4061,2023-07-15,774.36,Minimum
767,4090,2022-03-03,1727.31,Full
768,2476,2022-10-13,883.53,Partial
769,517,2022-01-16,203.01,Full
770,3453,2022-11-02,1993.55,Full
771,494,2022-12-08,223.73,Minimum
772,4724,2024-11-10,463.7,Full
773,4825,2024-11-05,1016.24,Full
774,1402,2024-03-29,416.8,Minimum
775,1478,2024-02-25,1066.54,Minimum
776,4301,2022-03-31,704.85,Full
777,2936,2023-01-19,286.72,Partial
778,2646,2024-11-15,302.0,Partial
779,4451,2022-10-06,943.9,Partial
780,4679,2022-07-07,1162.76,Partial
781,2727,2022-06-05,187.73,Minimum
782,2624,2023-07-05,1464.21,Full
783,289,2024-01-10,977.8,Minimum
784,2143,2023-02-07,1031.37,Full
785,1824,2023-11-15,198.05,Full
786,3845,2023-09-01,1354.17,Minimum
787,4746,2024-11-25,704.02,Minimum
788,2508,2022-09-24,1252.91,Minimum
789,4390,2023-07-02,1437.78,Full
790,2557,2024-07-05,1025.39,Full
791,537,2023-02-16,1516.92,Minimum
792,3912,2023-08-15,559.51,Full
793,4117,2023-10-04,500.34,Minimum
794,2733,2022-09-21,971.33,Minimum
795,3425,2023-08-13,971.62,Full
796,420,2023-07-27,492.05,Full
797,1588,2023-04-11,1436.24,Full
798,702,2023-10-14,1212.43,Minimum
799,4180,2024-01-30,873.41,Partial
800,1395,2022-04-02,1762.66,Full
801,3787,2024-08-28,1009.79,Full
802,1748,2023-12-22,138.39,Full
803,4697,2023-02-08,872.26,Minimum
804,2928,2023-06-02,981.12,Minimum
805,2696,2023-09-17,1157.39,Full
806,4122,2024-02-09,36.55,Full
807,4420,2024-05-23,747.71,Full
808,761,2022-03-14,899.4,Minimum
809,3510,2022-03-23,1915.67,Full
810,3294,2023-10-09,1403.28,Full
811,1889,2023-09-06,1297.6,Full
812,4873,2024-11-13,883.26,Full
813,4521,2022-03-09,187.83,Full
814,4773,2024-05-11,973.9,Full
815,1411,2023-02-06,652.18,Full
816,4921,2022-09-22,1430.84,Minimum
817,4201,2024-01-15,1428.69,Full
818,3710,2022-06-01,1571.02,Partial
819,2038,2023-04-30,1999.03,Partial
820,4513,2024-02-12,1151.12,Partial
821,1553,2024-09-15,1351.94,Partial
822,4250,2024-04-11,729.07,Minimum
823,45,2022-07-16,110.36,Partial
824,2239,2023-11-14,1949.65,Minimum
825,1178,2024-07-13,221.36,Partial
826,1258,2023-05-08,557.47,Minimum
827,1850,2023-06-15,504.56,Minimum
828,4720,2023-03-07,717.34,Full
829,553,2022-01-02,1504.53,Full
830,1748,2023-01-06,1810.64,Full
831,369,2022-11-19,783.74,Full
832,73,2024-08-06,292.02,Partial
833,4112,2024-01-31,66.26,Full
834,4472,2024-01-04,106.41,Full
835,3633,2023-05-02,1208.38,Minimum
836,1676,2024-09-25,675.11,Minimum
837,2513,2022-02-21,450.8,Partial
838,2843,2024-09-18,468.26,Minimum
839,4815,2024-02-21,23.77,Full
840,4585,2022-11-07,423.96,Minimum
841,2883,2023-06-13,338.82,Partial
842,1680,2022-01-14,1335.21,Full
843,4682,2023-09-27,1201.21,Minimum
844,4460,2023-01-28,1764.75,Partial
845,1734,2024-05-28,287.8,Partial
846,98,2023-08-02,1975.12,Minimum
847,2126,2023-03-26,632.35,Full
848,915,2024-09-26,973.95,Minimum
849,1531,2024-08-11,989.23,Full
850,2366,2024-02-24,1032.51,Minimum
851,4179,2024-04-24,1207.77,Minimum
852,194,2024-01-27,397.2,Partial
853,87,2024-09-26,83.01,Minimum
854,2616,2024-12-15,1676.15,Full
855,1875,2024-01-12,1364.34,Partial
856,2901,2023-10-11,957.79,Partial
857,4693,2024-03-10,388.11,Minimum
858,3080,2023-04-20,1379.69,Full
859,502,2023-03-15,1726.97,Full
860,4797,2024-04-18,197.84,Partial
861,677,2022-11-02,296.88,Full
862,1288,2023-08-03,214.89,Partial
863,642,2022-07-12,1112.14,Minimum
864,2879,2023-11-10,1407.4,Partial
865,2854,2022-01-30,1659.99,Minimum
866,3063,2023-04-01,206.18,Partial
867,2445,2024-08-23,1690.13,Full
868,3093,2024-08-28,1637.78,Minimum
869,1567,2022-05-15,1093.58,Partial
870,3080,2022-11-12,1469.97,Partial
871,795,2023-11-12,846.46,Minimum
872,1298,2023-12-15,115.73,Minimum
873,2428,2023-09-03,1456.79,Minimum
874,2960,2023-10-30,565.0,Minimum
875,1291,2024-10-12,220.75,Full
876,1950,2023-12-29,286.06,Minimum
877,2972,2024-06-02,1151.35,Full
878,4609,2024-12-21,797.28,Partial
879,4726,2023-01-03,766.65,Partial
880,2048,2022-10-09,343.97,Full
881,3119,2022-09-20,539.53,Full
882,3926,2024-07-11,588.93,Partial
883,2077,2024-10-06,1737.9,Minimum
884,2748,2022-11-30,1405.47,Partial
885,1379,2022-10-09,693.76,Minimum
886,2297,2023-09-04,1090.69,Minimum
887,2325,2023-10-02,428.34,Full
888,2314,2022-02-14,1399.53,Partial
889,3411,2024-06-16,1291.96,Minimum
890,2870,2024-11-02,1280.62,Full
891,2976,2022-02-06,834.56,Minimum
892,1301,2024-09-04,951.94,Partial
893,3258,2023-08-29,132.19,Minimum
894,4163,2022-04-10,614.85,Full
895,1605,2022-08-05,1408.77,Minimum
896,3222,2024-01-06,1798.32,Minimum
897,1042,2022-02-03,567.63,Partial
898,2991,2024-12-31,1740.92,Full
899,4514,2024-02-22,96.79,Partial
900,3226,2024-07-17,1509.96,Full
901,882,2024-12-07,1226.08,Partial
902,2563,2024-03-30,1533.87,Partial
903,302,2024-02-24,1887.4,Minimum
904,1063,2022-05-29,1496.35,Partial
905,1210,2022-04-22,364.96,Partial
906,4220,2024-11-08,1833.34,Minimum
907,4957,2023-12-21,1464.15,Partial
908,953,2023-12-04,541.69,Full
909,1571,2024-12-17,433.02,Full
910,266,2024-11-26,1353.94,Full
911,65,2023-01-02,788.4,Partial
912,3520,2022-05-03,440.68,Minimum
913,2693,2023-11-26,132.35,Full
914,438,2023-08-13,1625.98,Minimum
915,3852,2023-04-18,514.05,Minimum
916,3114,2024-08-06,132.65,Minimum
917,4405,2022-07-19,314.97,Full
918,1792,2022-10-13,1030.08,Partial
919,1320,2023-12-05,1640.56,Full
920,659,2022-10-29,1290.77,Full
921,2930,2022-01-09,742.44,Partial
922,1349,2024-10-17,502.81,Full
923,214,2024-10-13,1440.47,Full
924,3603,2022-02-16,1589.65,Full
925,4135,2023-01-02,128.37,Full
926,3372,2023-04-23,451.88,Partial
927,325,2022-01-03,860.37,Partial
928,1868,2022-07-02,1889.53,Minimum
929,574,2023-10-14,101.72,Minimum
930,4443,2024-12-21,160.03,Minimum
931,4925,2024-01-25,1633.58,Minimum
932,737,2024-07-03,1180.33,Full
933,1939,2023-05-07,799.0,Partial
934,4666,2024-10-17,1614.7,Full
935,4308,2024-02-14,1847.03,Minimum
936,1033,2022-08-27,1109.52,Partial
937,414,2024-02-24,952.36,Full
938,3859,2023-07-09,1946.2,Minimum
939,1967,2022-12-30,716.79,Full
940,1380,2022-04-03,1795.06,Minimum
941,4160,2023-12-26,89.56,Minimum
942,4282,2024-10-10,497.53,Full
943,1753,2023-11-22,1206.8,Full
944,2844,2022-09-08,1919.18,Full
945,3070,2024-03-19,1997.72,Partial
946,3308,2022-02-15,735.08,Partial
947,3725,2023-07-03,516.76,Full
948,3087,2023-07-23,715.34,Full
949,2717,2024-08-30,898.01,Minimum
950,495,2022-10-22,1202.59,Minimum
951,4441,2024-10-14,1944.86,Minimum
952,395,2022-05-26,1995.85,Partial
953,4126,2022-11-08,1891.96,Full
954,2304,2022-01-21,1443.24,Full
955,4687,2023-03-21,1815.37,Minimum
956,4197,2023-06-22,1115.15,Minimum
957,2753,2022-10-19,431.3,Partial
958,1585,2023-12-01,276.15,Full
959,3109,2022-11-12,519.87,Full
960,2051,2022-08-06,1037.47,Minimum
961,628,2022-04-02,1421.83,Full
962,3098,2022-02-03,681.45,Full
963,3350,2023-01-04,664.49,Minimum
964,2213,2023-12-13,916.07,Minimum
965,3159,2023-08-04,795.75,Full
966,347,2022-06-05,616.12,Full
967,504,2022-06-11,432.89,Partial
968,3604,2023-10-28,362.96,Minimum
969,1188,2024-10-13,52.79,Partial
970,1537,2024-01-01,385.41,Full
971,988,2023-05-22,1915.34,Full
972,628,2024-05-01,472.82,Partial
973,3146,2022-01-14,1128.17,Full
974,4056,2024-12-31,1600.85,Full
975,2682,2023-12-10,1185.62,Partial
976,3348,2024-05-13,1671.64,Partial
977,3035,2023-10-27,332.0,Partial
978,4093,2022-09-25,1816.1,Minimum
979,870,2022-07-22,463.12,Partial
980,423,2023-10-15,1753.33,Partial
981,4082,2022-12-07,645.03,Full
982,597,2023-03-28,1404.67,Minimum
983,2330,2024-10-11,382.45,Full
984,457,2024-07-14,928.1,Partial
985,3955,2023-07-17,1486.48,Partial
986,3103,2023-09-07,1183.57,Minimum
987,3422,2023-06-25,822.66,Full
988,3264,2022-09-26,1044.39,Minimum
989,942,2023-10-31,978.49,Minimum
990,4932,2023-05-03,1279.32,Minimum
991,512,2022-10-26,1093.68,Minimum
992,4371,2024-08-29,1890.52,Full
993,2541,2024-06-10,447.63,Full
994,3801,2024-03-05,728.34,Minimum
995,1527,2023-07-15,1534.57,Partial
996,1121,2022-05-05,1866.02,Minimum
997,600,2022-08-31,1968.56,Minimum
998,1357,2023-01-10,1993.69,Partial
999,3050,2024-08-25,1642.33,Full
1000,2419,2023-06-28,1375.86,Minimum
1001,4617,2023-10-20,121.36,Partial
1002,4647,2024-11-23,515.42,Full
1003,2179,2024-11-07,1682.2,Partial
1004,3532,2024-09-03,1800.78,Full
1005,336,2024-04-30,1575.33,Partial
1006,2172,2022-11-08,130.56,Minimum
1007,4797,2022-06-10,520.5,Partial
1008,4213,2022-02-03,776.26,Partial
1009,1874,2024-02-13,1448.35,Partial
1010,1000,2023-06-17,935.12,Full
1011,1786,2024-04-16,876.84,Full
1012,461,2024-08-25,1832.33,Full
1013,4676,2023-08-15,1189.37,Full
1014,2051,2022-12-01,336.81,Partial
1015,222,2024-10-30,1094.54,Partial
1016,2611,2022-05-05,1641.61,Minimum
1017,1370,2024-08-14,1811.21,Partial
1018,840,2024-06-18,1264.05,Full
1019,1162,2023-05-09,132.39,Partial
1020,584,2022-04-21,46.9,Partial
1021,305,2023-07-15,78.47,Minimum
1022,2520,2023-02-28,1034.28,Minimum
1023,4225,2022-11-13,705.37,Full
1024,4665,2022-03-12,1962.04,Minimum
1025,1732,2023-03-29,1736.3,Partial
1026,3258,2024-04-18,1468.69,Minimum
1027,1615,2023-12-14,389.52,Partial
1028,4592,2022-12-06,1311.4,Partial
1029,4420,2023-08-26,102.09,Partial
1030,1330,2024-01-19,1959.79,Full
1031,1857,2022-07-14,590.72,Minimum
1032,3999,2023-01-04,1046.27,Minimum
1033,2458,2024-03-19,1767.87,Minimum
1034,1527,2023-09-23,65.45,Minimum
1035,2765,2023-02-16,104.26,Full
1036,3348,2023-10-07,71.4,Partial
1037,4933,2024-06-09,236.44,Partial
1038,4126,2023-11-01,68.74,Minimum
1039,4911,2022-01-02,1303.88,Minimum
1040,4668,2023-04-24,1963.15,Minimum
1041,4874,2024-10-03,1719.17,Minimum
1042,965,2023-08-16,1889.96,Partial
1043,2580,2024-07-14,882.98,Full
1044,2261,2024-05-11,1986.51,Full
1045,1037,2024-02-06,302.75,Full
1046,919,2022-10-10,1547.42,Full
1047,3628,2023-03-03,1649.23,Minimum
1048,4465,2023-06-18,1373.06,Full
1049,1553,2023-04-25,454.55,Full
1050,2446,2024-07-17,936.51,Minimum
1051,2248,2023-06-30,368.82,Partial
1052,4663,2023-11-20,1628.13,Minimum
1053,4245,2023-06-24,1099.35,Minimum
1054,4800,2022-04-09,1972.23,Partial
1055,1761,2023-10-16,1080.16,Minimum
1056,1912,2023-12-11,529.29,Partial
1057,3806,2024-09-04,619.61,Full
1058,3686,2023-06-29,1657.07,Minimum
1059,3222,2023-03-30,300.72,Minimum
1060,4486,2024-11-12,91.48,Minimum
1061,971,2022-11-17,1071.61,Partial
1062,1578,2024-04-18,695.68,Minimum
1063,1356,2024-08-30,1431.62,Partial
1064,4551,2023-03-25,951.9,Partial
1065,3866,2024-04-09,1219.94,Full
1066,4976,2024-03-23,886.42,Partial
1067,2424,2024-01-29,107.39,Minimum
1068,1940,2024-10-22,160.18,Partial
1069,1233,2023-04-11,1009.24,Full
1070,1916,2022-09-02,1818.89,Minimum
1071,1362,2023-11-17,471.07,Partial
1072,1332,2022-08-03,493.52,Partial
1073,4526,2022-09-29,1418.24,Full
1074,1623,2022-09-21,1917.21,Partial
1075,2189,2022-12-09,1702.5,Partial
1076,4770,2023-05-28,956.8,Partial
1077,4739,2024-10-19,925.94,Minimum
1078,4891,2023-05-12,331.19,Minimum
1079,2539,2022-11-09,660.96,Minimum
1080,2049,2022-11-14,275.3,Partial
1081,4176,2023-02-24,930.6,Full
1082,1735,2024-04-27,1862.59,Full
1083,2790,2024-02-20,928.69,Partial
1084,4746,2023-06-17,1943.35,Partial
1085,1936,2024-03-28,913.43,Minimum
1086,679,2023-02-04,947.98,Partial
1087,4311,2023-10-09,1501.65,Full
1088,1725,2023-09-25,750.34,Partial
1089,1095,2024-05-12,770.33,Minimum
1090,945,2023-07-03,1598.16,Full
1091,3469,2023-09-09,1581.87,Minimum
1092,4138,2022-05-27,1492.54,Full
1093,575,2024-07-16,1147.29,Minimum
1094,2281,2023-10-13,1718.55,Partial
1095,4070,2022-08-13,1686.73,Partial
1096,1757,2024-05-01,1981.17,Partial
1097,1793,2022-06-17,1854.02,Full
1098,2324,2022-02-25,1957.61,Minimum
1099,1154,2024-11-18,1874.81,Full
1100,1610,2024-01-24,1599.21,Minimum
1101,1755,2022-12-12,1242.13,Full
1102,2522,2023-08-09,923.02,Partial
1103,3975,2024-02-09,1053.45,Full
1104,4987,2024-08-17,1923.34,Minimum
1105,920,2023-12-26,1775.83,Full
1106,3161,2023-09-26,1635.64,Full
1107,1390,2024-10-25,588.91,Full
1108,502,2022-10-14,1566.83,Full
1109,3601,2023-04-19,783.33,Partial
1110,1881,2024-09-13,1726.63,Minimum
1111,3870,2024-10-21,1565.74,Partial
1112,1161,2022-05-19,367.91,Partial
1113,209,2022-08-09,1162.94,Full
1114,4028,2023-05-31,1274.64,Full
1115,4748,2022-11-20,1203.98,Partial
1116,4481,2022-01-24,985.47,Partial
1117,1219,2022-08-27,1553.43,Minimum
1118,988,2024-03-20,1458.45,Partial
1119,4434,2024-09-09,156.56,Full
1120,2840,2023-01-28,824.03,Partial
1121,82,2024-05-23,1689.34,Partial
1122,2483,2022-12-30,473.58,Minimum
1123,3194,2022-08-12,1091.46,Full
1124,4868,2022-09-19,1632.97,Full
1125,2234,2024-09-27,1723.07,Full
1126,1778,2023-03-19,1219.29,Partial
1127,1888,2022-05-26,432.18,Partial
1128,3736,2023-12-25,1857.08,Partial
1129,349,2024-07-01,967.07,Partial
1130,848,2023-04-15,969.11,Full
1131,3593,2023-07-31,607.5,Partial
1132,1845,2022-11-05,960.4,Partial
1133,230,2022-09-30,1041.15,Partial
1134,3030,2023-12-28,291.43,Full
1135,1450,2022-05-14,552.57,Partial
1136,4550,2024-02-24,580.58,Partial
1137,2236,2022-06-25,1973.77,Minimum
1138,498,2023-07-31,109.85,Minimum
1139,4817,2024-09-29,1178.53,Minimum
1140,2750,2022-08-20,1663.3,Partial
1141,4526,2024-05-23,1129.35,Full
1142,4065,2024-03-07,780.49,Partial
1143,869,2024-09-25,1802.53,Full
1144,4317,2023-10-31,1050.81,Minimum
1145,2923,2024-01-08,1106.14,Minimum
1146,3997,2022-12-14,395.29,Partial
1147,4217,2024-07-08,1910.26,Full
1148,928,2024-08-30,833.83,Full
1149,3056,2024-12-04,353.38,Full
1150,1058,2022-03-01,959.66,Minimum
1151,2177,2022-07-03,1586.8,Full
1152,538,2024-07-23,246.6,Minimum
1153,3686,2024-11-26,899.94,Full
1154,2983,2023-01-01,870.63,Minimum
1155,2878,2022-11-21,1666.56,Full
1156,318,2022-09-05,267.64,Full
1157,4396,2023-12-12,1770.7,Full
1158,1171,2024-03-11,704.73,Partial
1159,3372,2022-06-16,659.01,Minimum
1160,3735,2022-01-02,937.48,Minimum
1161,3021,2022-03-26,334.88,Minimum
1162,3113,2024-12-26,1911.59,Partial
1163,4038,2023-06-15,530.27,Partial
1164,2017,2023-01-20,172.18,Partial
1165,200,2024-10-15,808.69,Partial
1166,715,2022-04-19,176.23,Full
1167,1346,2022-09-16,311.31,Full
1168,3035,2023-09-17,357.04,Partial
1169,2071,2023-09-10,206.93,Minimum
1170,658,2024-11-23,1213.93,Minimum
1171,2179,2024-03-25,922.79,Minimum
1172,2604,2022-05-10,946.7,Partial
1173,3077,2024-05-07,482.56,Full
1174,3816,2023-03-12,1356.47,Minimum
1175,3115,2023-07-21,1754.88,Full
1176,1337,2024-04-15,1290.74,Partial
1177,605,2024-08-31,1579.54,Full
1178,247,2023-10-06,1926.71,Partial
1179,1144,2023-05-30,1574.22,Full
1180,1776,2024-08-10,814.29,Partial
1181,1345,2024-12-25,1327.35,Full
1182,4047,2024-12-26,1317.77,Full
1183,4853,2024-04-06,1190.38,Minimum
1184,1003,2023-05-01,1218.81,Full
1185,112,2023-09-28,783.03,Full
1186,1174,2023-01-23,1123.7,Full
1187,4896,2023-03-24,1851.39,Partial
1188,3186,2022-09-30,1970.53,Minimum
1189,1362,2022-11-24,163.22,Partial
1190,1585,2023-04-28,403.91,Partial
1191,1881,2023-08-27,1853.01,Minimum
1192,909,2024-05-19,794.13,Minimum
1193,1444,2022-09-08,237.16,Minimum
1194,767,2023-07-25,928.92,Minimum
1195,4392,2022-09-22,544.57,Minimum
1196,4453,2022-05-27,1992.8,Minimum
1197,225,2023-05-27,1369.84,Partial
1198,2401,2024-02-23,1949.82,Full
1199,4028,2024-07-14,1279.58,Full
1200,396,2024-06-08,1097.04,Full
1201,4145,2022-02-22,130.3,Partial
1202,3772,2024-06-15,1291.99,Partial
1203,1317,2024-07-15,1028.87,Full
1204,2487,2024-01-17,1710.7,Full
1205,4134,2022-09-26,709.21,Full
1206,1439,2023-01-16,1151.48,Full
1207,4508,2024-05-05,627.55,Minimum
1208,648,2023-12-04,185.2,Minimum
1209,1379,2023-04-28,1914.97,Partial
1210,2835,2024-02-20,65.34,Minimum
1211,2590,2024-06-05,771.65,Full
1212,863,2023-10-05,642.52,Full
1213,271,2023-02-28,1723.66,Minimum
1214,3285,2024-05-18,340.34,Minimum
1215,1680,2024-01-31,1808.11,Partial
1216,1454,2023-12-05,1281.82,Minimum
1217,4610,2022-04-27,1239.46,Full
1218,3800,2022-03-26,1493.08,Full
1219,1516,2023-03-15,970.82,Minimum
1220,2784,2022-01-29,514.66,Partial
1221,4341,2022-02-04,586.4,Minimum
1222,3762,2023-10-31,513.22,Partial
1223,3389,2022-04-21,1053.09,Partial
1224,4339,2022-08-14,1984.94,Partial
1225,4625,2023-07-08,593.9,Full
1226,1027,2024-02-26,1605.87,Full
1227,4816,2022-09-15,613.41,Minimum
1228,1224,2022-10-01,1704.62,Partial
1229,2216,2023-03-08,1493.12,Full
1230,4704,2022-01-27,511.16,Minimum
1231,3425,2024-11-11,1023.25,Minimum
1232,1396,2023-05-06,1374.42,Partial
1233,844,2024-12-10,1403.46,Minimum
1234,1378,2022-01-31,394.54,Minimum
1235,412,2023-10-25,1830.19,Minimum
1236,2321,2022-09-12,592.45,Partial
1237,4553,2022-01-26,1569.05,Full
1238,176,2022-10-11,1071.92,Full
1239,997,2022-12-02,1417.76,Minimum
1240,2692,2024-09-25,1490.15,Minimum
1241,4293,2024-12-06,1154.76,Minimum
1242,310,2024-01-12,1360.61,Minimum
1243,4605,2024-05-24,1880.35,Minimum
1244,4186,2022-01-10,160.92,Minimum
1245,3334,2023-01-02,337.0,Minimum
1246,4229,2023-04-26,1362.95,Full
1247,2401,2024-06-30,1221.23,Full
1248,3200,2023-05-09,544.9,Minimum
1249,2856,2024-09-15,1199.05,Minimum
1250,2579,2022-07-16,1196.18,Minimum
1251,2846,2024-05-29,439.83,Partial
1252,1206,2023-03-30,731.12,Full
1253,1370,2024-04-11,566.55,Full
1254,3685,2023-03-31,956.44,Partial
1255,1700,2022-03-31,1016.06,Minimum
1256,2121,2023-12-23,335.77,Partial
1257,2256,2024-07-13,583.06,Full
1258,4909,2023-05-04,1846.05,Partial
1259,2196,2022-05-05,1287.59,Partial
1260,1653,2022-12-02,739.84,Partial
1261,1236,2023-03-03,1808.59,Full
1262,970,2024-08-20,441.29,Full
1263,1233,2023-09-08,1152.63,Minimum
1264,4621,2024-07-21,192.41,Minimum
1265,1385,2024-05-02,847.33,Partial
1266,3034,2024-10-03,1495.04,Full
1267,736,2024-06-25,187.59,Full
1268,1240,2023-08-30,1607.02,Full
1269,1525,2022-04-27,356.06,Full
1270,3429,2022-01-26,1981.21,Partial
1271,415,2022-09-22,1478.44,Full
1272,4652,2024-03-05,1655.04,Partial
1273,2653,2024-01-02,764.28,Minimum
1274,2705,2024-10-09,260.29,Minimum
1275,2857,2022-03-04,1324.46,Partial
1276,4917,2023-05-07,1228.02,Partial
1277,3992,2023-04-02,1237.01,Partial
1278,2482,2024-09-04,1522.97,Full
1279,1725,2023-04-27,292.12,Full
1280,1905,2022-06-05,525.1,Minimum
1281,2775,2022-09-25,163.42,Full
1282,2777,2024-03-28,1311.08,Partial
1283,4936,2024-04-28,1214.13,Full
1284,4883,2024-09-23,515.49,Minimum
1285,3862,2023-11-04,87.19,Minimum
1286,3383,2024-04-02,227.1,Minimum
1287,3124,2022-01-06,403.2,Minimum
1288,1578,2024-09-28,1771.87,Minimum
1289,2784,2024-10-27,1758.34,Minimum
1290,2502,2022-10-09,906.78,Minimum
1291,894,2024-04-05,1278.78,Partial
1292,3936,2023-01-27,1450.9,Minimum
1293,3264,2024-01-21,570.09,Full
1294,2428,2024-05-14,1464.26,Full
1295,45,2022-01-19,946.0,Partial
1296,2822,2023-03-11,1606.45,Partial
1297,1524,2023-05-16,728.53,Partial
1298,392,2022-06-20,1172.74,Partial
1299,1374,2023-11-08,1682.9,Partial
1300,204,2023-01-31,74.4,Full
1301,3974,2023-07-21,747.02,Minimum
1302,4802,2023-04-02,1233.58,Full
1303,2701,2024-08-18,870.93,Full
1304,3851,2023-09-06,1330.34,Minimum
1305,2253,2022-05-30,412.95,Partial
1306,2278,2023-03-12,117.94,Partial
1307,1348,2023-03-29,372.92,Minimum
1308,4424,2022-12-12,883.65,Full
1309,2979,2022-02-21,1409.97,Minimum
1310,3550,2023-03-24,574.26,Full
1311,2848,2023-11-16,294.95,Full
