transaction_id,customer_id,transaction_date,amount,category,merchant,state
514,791,2022-02-09,437.78,Dining,Shell,AZ
515,3541,2024-07-22,333.79,Travel,Delta,GA
516,3123,2022-07-22,198.63,Retail,Uber,AZ
517,1136,2022-08-31,31.63,Travel,Walmart,MA
518,3945,2022-03-29,43.87,Retail,Uber,CA
519,2349,2023-11-05,337.72,Groceries,Uber,FL
520,4325,2023-06-16,80.47,Retail,Amazon,CA
521,150,2023-10-22,94.01,Groceries,Uber,AZ
522,3207,2023-12-14,159.79,Online,Amazon,CA
523,3529,2022-09-04,387.64,Dining,Walmart,NC
524,1625,2023-09-17,475.44,Gas,Delta,GA
525,2575,2024-01-01,556.94,Gas,Delta,CA
526,4429,2024-09-11,391.54,Groceries,Amazon,FL
527,4270,2023-05-11,533.47,Groceries,Delta,NY
528,3285,2023-02-19,690.38,Travel,Shell,IL
529,2109,2024-08-27,302.46,Travel,Shell,GA
530,3948,2023-09-07,552.15,Groceries,Uber,MA
531,4915,2022-03-20,528.51,Online,Target,NY
532,2264,2023-06-12,511.01,Online,Target,MA
533,1613,2024-12-18,468.88,Gas,Target,FL
534,3816,2023-12-07,582.3,Online,Shell,AZ
535,4720,2023-09-29,655.74,Gas,Shell,AZ
536,578,2024-06-17,316.74,Online,Target,CA
537,423,2024-06-29,525.54,Online,Uber,CA
538,2764,2023-06-28,202.57,Groceries,Walmart,NC
539,1230,2024-10-12,606.02,Online,Walmart,WA
540,3177,2023-11-21,704.91,Gas,Delta,WA
541,754,2022-08-07,610.37,Dining,Uber,FL
542,4843,2024-09-21,395.42,Retail,Shell,NC
543,688,2022-04-13,111.08,Dining,Delta,CA
544,723,2024-06-02,699.12,Travel,Delta,NY
545,747,2023-09-22,652.62,Retail,Walmart,NY
546,4338,2024-01-25,559.91,Gas,Shell,GA
547,2713,2022-01-07,681.93,Groceries,Target,TX
548,708,2023-01-23,428.76,Groceries,Amazon,WA
549,435,2024-04-07,792.67,Travel,Uber,NC
550,4877,2022-02-11,670.47,Dining,Target,MA
551,484,2022-04-06,135.06,Gas,Delta,NC
552,3519,2022-09-03,324.71,Online,Amazon,AZ
553,1534,2022-04-24,140.26,Travel,Target,IL
554,170,2023-06-28,183.29,Gas,Walmart,IL
555,1021,2022-11-26,403.27,Online,Uber,WA
556,4965,2022-09-29,292.31,Online,Shell,NC
557,848,2022-09-18,728.24,Gas,Walmart,IL
558,696,2023-12-18,5.09,Groceries,Delta,FL
559,3347,2022-09-21,13.23,Retail,Delta,GA
560,4014,2024-03-11,736.69,Gas,Target,NC
561,32,2022-11-14,195.02,Gas,Shell,TX
562,177,2022-06-09,6.96,Groceries,Delta,NC
563,2965,2023-04-22,352.9,Travel,Amazon,NC
564,2113,2023-10-03,160.54,Groceries,Shell,IL
565,3887,2024-05-08,47.4,Online,Amazon,IL
566,1503,2022-05-28,426.72,Dining,Delta,FL
567,2316,2024-09-01,116.44,Travel,Target,NC
568,2645,2022-02-21,670.32,Gas,Amazon,FL
569,66,2022-09-15,245.22,Gas,Uber,MA
570,4229,2024-10-16,181.22,Retail,Shell,NC
571,1929,2022-09-05,593.11,Online,Target,TX
572,585,2022-10-15,679.68,Online,Target,FL
573,1749,2024-08-04,79.01,Travel,Amazon,GA
574,2205,2022-08-02,125.5,Travel,Delta,NC
575,3631,2023-06-28,382.27,Travel,Walmart,NY
576,1893,2022-08-20,474.23,Online,Uber,TX
577,2430,2023-10-05,71.19,Dining,Walmart,GA
578,3094,2022-01-13,303.13,Groceries,Shell,AZ
579,974,2024-04-17,718.59,Online,Shell,NY
580,4025,2023-06-17,701.48,Dining,Target,NC
581,2643,2024-04-18,252.42,Online,Amazon,IL
582,1443,2023-09-11,185.81,Groceries,Delta,TX
583,4330,2023-02-10,468.3,Travel,Target,MA
584,1478,2022-10-15,81.42,Dining,Uber,NC
585,771,2023-03-02,190.53,Travel,Target,GA
586,306,2023-03-12,137.57,Groceries,Uber,NC
587,2,2024-09-16,170.16,Online,Delta,IL
588,271,2022-03-22,175.78,Gas,Shell,NC
589,4517,2022-12-24,503.85,Groceries,Uber,CA
590,3215,2023-12-03,393.05,Groceries,Shell,GA
591,864,2022-09-12,690.52,Retail,Uber,CA
592,2740,2024-06-17,589.82,Dining,Amazon,NY
593,2915,2022-06-15,401.59,Retail,Delta,AZ
594,107,2023-04-10,249.4,Gas,Target,IL
595,3169,2022-09-13,666.41,Dining,Target,NY
596,4645,2023-02-27,68.23,Retail,Delta,GA
597,2600,2022-07-17,546.39,Dining,Walmart,NC
598,2236,2023-07-11,94.84,Retail,Delta,NC
599,2800,2024-06-01,428.57,Travel,Delta,TX
600,1512,2023-06-09,721.78,Groceries,Uber,AZ
601,19,2024-12-11,194.26,Groceries,Uber,WA
602,859,2023-07-09,67.43,Groceries,Shell,NY
603,1417,2022-01-07,274.9,Gas,Uber,GA
604,3033,2022-02-13,385.21,Travel,Target,WA
605,4506,2024-01-05,581.22,Gas,Amazon,FL
606,1427,2023-08-12,28.64,Online,Walmart,WA
607,2532,2024-03-22,109.05,Dining,Uber,NY
608,4720,2023-05-06,331.53,Dining,Walmart,MA
609,4752,2022-11-14,80.54,Gas,Walmart,IL
610,4864,2022-08-06,764.93,Retail,Amazon,NC
611,4039,2023-05-16,411.24,Gas,Amazon,NC
612,4114,2022-11-29,304.66,Dining,Target,MA
613,2232,2023-07-07,783.88,Travel,Shell,MA
614,2453,2024-11-12,518.65,Travel,Delta,WA
615,2847,2022-08-04,415.08,Retail,Shell,NY
616,3203,2024-12-02,196.7,Retail,Amazon,FL
617,1817,2024-01-13,206.2,Retail,Shell,MA
618,1781,2024-07-24,293.0,Retail,Uber,NC
619,4104,2023-02-18,601.83,Dining,Delta,MA
620,705,2023-09-14,653.72,Online,Walmart,AZ
621,1342,2023-09-09,157.7,Gas,Target,NC
622,3463,2022-11-12,654.84,Groceries,Delta,AZ
623,3591,2024-02-06,268.1,Online,Amazon,NY
624,1160,2023-05-14,164.23,Travel,Walmart,IL
625,4627,2022-12-15,159.85,Groceries,Delta,MA
626,3723,2022-03-16,373.43,Retail,Amazon,FL
627,3439,2022-08-21,614.87,Groceries,Walmart,AZ
628,3561,2024-07-01,458.72,Retail,Amazon,FL
629,3083,2023-12-25,374.39,Online,Walmart,FL
630,1716,2023-07-24,19.32,Online,Uber,GA
631,2244,2022-02-07,453.03,Gas,Uber,TX
632,1761,2022-09-19,541.39,Online,Target,GA
633,4008,2022-07-31,82.97,Dining,Walmart,MA
634,1797,2024-09-17,765.16,Travel,Target,FL
635,2676,2024-02-24,77.78,Gas,Amazon,NC
636,3237,2022-07-25,554.09,Retail,Target,MA
637,44,2022-01-05,422.02,Gas,Delta,AZ
638,489,2022-05-28,707.93,Dining,Amazon,NC
639,4277,2024-09-01,334.2,Groceries,Target,AZ
640,3149,2023-01-22,409.29,Online,Delta,WA
641,4724,2023-03-04,444.57,Groceries,Amazon,FL
642,957,2023-01-04,700.5,Retail,Walmart,NY
643,2115,2024-09-27,640.72,Travel,Target,NY
644,1116,2023-10-10,227.69,Travel,Amazon,NC
645,1782,2024-11-11,764.43,Gas,Target,WA
646,2827,2023-07-04,603.69,Online,Walmart,IL
647,651,2023-06-23,14.58,Groceries,Walmart,FL
648,1877,2023-04-22,151.08,Online,Amazon,NY
649,341,2024-12-24,685.37,Retail,Uber,MA
650,2951,2022-06-23,518.46,Gas,Shell,MA
651,3376,2022-03-14,210.21,Gas,Shell,TX
652,2446,2024-12-03,141.28,Groceries,Shell,CA
653,2751,2024-01-15,121.67,Online,Shell,AZ
654,2145,2024-10-23,257.89,Dining,Walmart,WA
655,1355,2023-03-19,719.33,Travel,Amazon,NC
656,3277,2022-03-20,284.88,Travel,Uber,WA
657,449,2022-05-19,530.26,Travel,Shell,CA
658,4173,2024-03-25,93.69,Retail,Walmart,NC
659,4992,2024-10-27,427.46,Gas,Delta,GA
660,4645,2024-06-01,277.59,Dining,Uber,TX
661,798,2023-12-26,132.61,Gas,Delta,MA
662,3497,2023-05-28,639.23,Groceries,Target,FL
663,4911,2023-11-27,653.35,Online,Target,CA
664,2183,2023-12-28,248.49,Online,Delta,GA
665,3327,2022-03-18,524.74,Retail,Uber,TX
666,646,2024-12-02,318.29,Online,Amazon,NY
667,720,2023-06-14,40.36,Online,Uber,FL
668,1523,2024-10-09,345.08,Gas,Uber,IL
669,1070,2022-07-09,462.81,Online,Shell,CA
670,4744,2024-05-24,242.73,Groceries,Delta,GA
671,4888,2022-09-19,759.37,Dining,Delta,CA
672,4675,2022-05-24,448.64,Gas,Uber,MA
673,3076,2023-10-03,300.32,Groceries,Walmart,CA
674,3808,2022-10-05,589.34,Groceries,Uber,IL
675,3362,2024-03-24,276.03,Travel,Delta,NC
676,2157,2022-11-03,24.64,Dining,Shell,NY
677,4556,2023-08-30,11.57,Travel,Uber,GA
678,2314,2023-07-04,245.07,Online,Shell,NC
679,3506,2022-10-27,129.01,Groceries,Delta,IL
680,4140,2022-12-13,285.21,Travel,Shell,FL
681,633,2023-03-02,616.88,Retail,Walmart,NC
682,2200,2022-02-11,250.7,Groceries,Delta,TX
683,3064,2022-11-12,449.92,Retail,Delta,MA
684,2911,2023-09-30,736.12,Online,Shell,NY
685,623,2022-03-18,560.14,Online,Delta,IL
686,361,2022-04-06,451.6,Dining,Walmart,IL
687,2368,2024-03-29,694.31,Retail,Delta,AZ
688,210,2024-01-07,267.86,Online,Shell,GA
689,3468,2024-01-20,162.29,Dining,Delta,WA
690,931,2022-07-24,599.0,Online,Delta,WA
691,4585,2024-07-24,51.74,Online,Shell,AZ
692,3944,2023-10-17,342.23,Retail,Target,CA
693,4697,2022-11-11,233.23,Dining,Walmart,CA
694,4870,2024-01-14,777.2,Travel,Shell,MA
695,878,2022-10-22,304.79,Gas,Shell,WA
696,4796,2024-04-10,532.43,Travel,Shell,NC
697,2500,2023-10-04,218.45,Online,Target,WA
698,2524,2022-10-12,786.62,Groceries,Shell,CA
699,4352,2023-05-27,148.41,Gas,Amazon,MA
700,392,2024-10-04,725.83,Online,Target,NY
701,3903,2022-01-29,359.07,Dining,Walmart,GA
702,2322,2024-10-27,344.68,Groceries,Amazon,TX
703,4941,2023-06-26,562.53,Gas,Walmart,NC
704,3982,2022-08-03,79.19,Gas,Walmart,MA
705,139,2023-09-19,439.62,Gas,Uber,MA
706,103,2022-08-03,179.88,Groceries,Shell,FL
707,484,2022-08-09,129.91,Retail,Delta,IL
708,4320,2024-10-20,702.59,Groceries,Walmart,IL
709,4074,2022-09-18,797.84,Dining,Delta,IL
710,1849,2024-10-20,777.1,Groceries,Target,CA
711,1885,2023-07-20,657.82,Groceries,Target,GA
712,3206,2024-03-11,736.38,Travel,Uber,IL
713,2162,2023-10-08,739.75,Dining,Uber,WA
714,1465,2024-11-13,145.21,Dining,Delta,NY
715,644,2024-09-15,73.13,Gas,Delta,NY
716,3437,2024-09-18,105.79,Online,Target,WA
717,4554,2023-09-21,134.27,Gas,Target,MA
718,611,2023-04-23,658.85,Dining,Uber,GA
719,4303,2023-01-17,753.31,Retail,Walmart,NC
720,1544,2024-03-29,284.71,Dining,Walmart,NY
721,3540,2023-01-09,32.32,Online,Amazon,MA
722,1467,2023-07-07,249.45,Online,Uber,CA
723,917,2024-02-01,566.38,Online,Delta,TX
724,1182,2022-04-02,754.61,Online,Uber,FL
725,2147,2023-01-12,362.51,Gas,Walmart,IL
726,2273,2023-08-26,272.17,Groceries,Walmart,CA
727,852,2022-04-10,524.31,Gas,Shell,NC
728,4537,2024-03-10,172.85,Online,Target,AZ
729,720,2022-01-23,613.82,Gas,Walmart,CA
730,4681,2023-10-18,334.16,Gas,Uber,NY
731,2015,2024-02-09,781.93,Gas,Target,GA
732,3473,2023-06-03,747.62,Online,Shell,MA
733,3643,2024-07-07,533.97,Online,Target,IL
734,3871,2023-01-12,520.15,Online,Shell,NY
735,64,2024-11-14,102.9,Travel,Target,NY
736,4864,2022-10-18,228.35,Retail,Shell,FL
737,560,2024-12-28,690.23,Groceries,Amazon,AZ
738,1734,2024-05-12,293.57,Dining,Delta,GA
739,670,2022-12-08,342.18,Travel,Amazon,MA
740,3895,2024-05-19,672.66,Travel,Shell,CA
741,1543,2022-11-13,344.41,Travel,Delta,TX
742,1272,2023-06-28,680.76,Travel,Shell,NC
743,2416,2022-03-16,60.2,Gas,Shell,IL
744,2792,2024-02-15,554.4,Travel,Delta,WA
745,4714,2022-08-05,55.09,Groceries,Shell,IL
746,3055,2023-09-25,633.06,Online,Uber,AZ
747,2459,2023-06-16,444.01,Dining,Shell,TX
748,3066,2023-03-25,446.92,Retail,Delta,CA
749,1164,2024-10-27,304.47,Groceries,Uber,NY
750,4560,2024-06-07,723.15,Travel,Shell,WA
751,2750,2023-01-28,409.73,Online,Target,FL
752,1949,2022-11-12,212.05,Travel,Uber,IL
753,60,2023-03-30,660.18,Dining,Walmart,NC
754,3103,2024-03-23,758.77,Travel,Amazon,IL
755,333,2022-11-14,197.62,Gas,Uber,CA
756,4172,2023-01-29,486.19,Retail,Delta,IL
757,190,2023-01-14,472.91,Gas,Shell,CA
758,3561,2023-12-06,489.65,Travel,Shell,IL
759,296,2024-03-04,453.57,Online,Uber,GA
760,2549,2024-11-07,84.64,Retail,Uber,NC
761,177,2024-04-06,332.93,Dining,Target,TX
762,800,2022-05-29,788.64,Travel,Shell,TX
763,806,2023-07-12,75.12,Dining,Amazon,NC
764,1743,2024-11-01,537.36,Travel,Target,WA
765,215,2024-01-12,715.97,Retail,Amazon,IL
766,1880,2023-04-07,164.52,Dining,Amazon,IL
767,2701,2024-09-03,642.92,Travel,Delta,MA
768,597,2023-11-26,197.21,Gas,Shell,NY
769,1718,2023-07-21,29.15,Travel,Target,FL
770,1356,2022-09-23,419.3,Gas,Uber,WA
771,4224,2023-07-01,570.14,Online,Walmart,NY
772,1293,2022-03-21,161.57,Travel,Walmart,NC
773,2599,2023-06-02,60.99,Dining,Shell,TX
774,3438,2024-12-27,445.0,Online,Delta,AZ
775,4715,2023-12-03,122.44,Gas,Delta,WA
776,142,2022-09-01,151.53,Online,Delta,IL
777,3217,2022-01-09,564.25,Travel,Delta,IL
778,2840,2023-04-09,491.63,Groceries,Target,NY
779,4341,2023-10-08,757.84,Travel,Amazon,MA
780,3514,2022-09-06,262.12,Gas,Uber,MA
781,2751,2022-11-19,175.44,Online,Uber,MA
782,1715,2023-07-10,526.31,Groceries,Target,CA
783,1136,2023-01-28,777.74,Retail,Shell,FL
784,3722,2024-07-07,445.02,Retail,Uber,IL
785,1910,2023-07-23,238.58,Retail,Walmart,AZ
786,2248,2022-09-01,728.82,Dining,Uber,IL
787,4517,2024-12-16,490.26,Online,Shell,WA
788,4103,2022-07-11,174.12,Online,Amazon,AZ
789,1549,2023-06-03,759.94,Travel,Shell,TX
790,2640,2024-08-17,222.04,Dining,Uber,CA
791,4767,2024-11-28,719.29,Groceries,Amazon,AZ
792,4512,2022-07-12,493.6,Online,Delta,IL
793,2832,2022-11-23,404.6,Travel,Target,GA
794,1007,2023-04-28,269.39,Travel,Walmart,AZ
795,3222,2022-01-25,99.49,Groceries,Shell,FL
796,3063,2022-04-12,199.63,Dining,Uber,GA
797,4524,2023-10-25,268.15,Dining,Walmart,TX
798,3053,2022-08-05,234.55,Travel,Uber,IL
799,4430,2024-01-12,63.29,Dining,Delta,IL
800,2320,2022-09-24,465.93,Dining,Amazon,AZ
801,3540,2022-06-11,382.77,Travel,Shell,IL
802,2367,2022-10-14,89.64,Online,Target,NC
803,527,2023-11-09,373.76,Online,Target,TX
804,2808,2024-06-04,67.78,Retail,Walmart,FL
805,1196,2022-09-04,745.57,Dining,Amazon,AZ
806,1754,2022-06-23,210.97,Travel,Target,NC
807,1673,2024-10-29,581.24,Online,Walmart,CA
808,2029,2024-06-27,204.74,Retail,Amazon,FL
809,1655,2024-10-14,382.24,Retail,Delta,WA
810,4550,2024-02-27,746.95,Online,Delta,IL
811,4842,2023-08-20,697.99,Retail,Walmart,IL
812,4042,2023-10-24,624.21,Travel,Shell,FL
813,848,2022-02-10,633.2,Groceries,Delta,FL
814,868,2022-12-03,659.65,Retail,Shell,FL
815,774,2022-11-22,595.4,Dining,Uber,TX
816,543,2024-07-07,718.0,Dining,Uber,FL
817,4418,2024-12-22,283.44,Retail,Amazon,GA
818,786,2024-10-12,423.27,Online,Delta,NC
819,3306,2024-01-03,518.9,Travel,Target,AZ
820,4636,2023-06-04,162.25,Gas,Walmart,TX
821,2884,2022-03-26,405.09,Retail,Target,IL
822,449,2022-07-26,103.64,Gas,Uber,IL
823,3311,2022-06-10,491.25,Travel,Delta,NY
824,4586,2023-03-26,82.61,Travel,Target,GA
825,1906,2022-04-26,405.17,Groceries,Walmart,MA
826,4560,2022-12-28,372.01,Gas,Amazon,CA
827,4410,2024-06-30,93.87,Travel,Amazon,FL
828,3252,2022-07-02,354.27,Travel,Walmart,IL
829,385,2023-11-07,543.86,Dining,Shell,TX
830,295,2023-08-15,477.8,Gas,Uber,NY
831,1239,2024-10-27,369.15,Travel,Shell,CA
832,4858,2024-07-19,295.13,Gas,Walmart,TX
833,2817,2024-02-02,50.62,Travel,Walmart,IL
834,1099,2023-09-04,764.94,Retail,Delta,WA
835,1738,2022-03-20,325.15,Gas,Target,AZ
836,2190,2023-11-13,336.1,Groceries,Walmart,TX
837,2766,2023-01-28,107.03,Groceries,Shell,MA
838,1223,2023-04-13,428.47,Groceries,Walmart,IL
839,3243,2024-05-19,783.48,Online,Amazon,AZ
840,3900,2022-01-18,206.16,Travel,Target,WA
841,4324,2022-03-03,254.1,Dining,Amazon,CA
842,411,2022-06-12,192.79,Online,Uber,TX
843,3000,2023-07-06,693.94,Gas,Amazon,NC
844,2946,2022-06-28,382.79,Travel,Shell,IL
845,4787,2024-12-19,659.7,Travel,Shell,GA
846,878,2022-08-27,680.82,Online,Uber,GA
847,787,2023-07-22,600.53,Travel,Shell,NC
848,2110,2024-01-16,212.53,Travel,Uber,AZ
849,1987,2022-03-25,33.03,Gas,Target,NC
850,879,2024-11-30,118.92,Dining,Uber,MA
851,1608,2023-03-14,559.07,Gas,Walmart,WA
852,2404,2023-06-13,593.74,Retail,Walmart,FL
853,71,2022-04-15,614.27,Online,Amazon,NC
854,2311,2023-06-21,198.96,Travel,Amazon,AZ
855,4402,2023-01-17,126.66,Travel,Target,MA
856,3296,2022-08-05,738.83,Dining,Uber,NC
857,762,2023-05-04,533.05,Dining,Walmart,FL
858,4684,2022-05-31,594.86,Groceries,Amazon,NY
859,2122,2024-03-23,79.65,Dining,Delta,IL
860,3583,2023-09-23,332.9,Gas,Shell,NC
861,4198,2023-02-26,55.33,Retail,Target,CA
862,1630,2023-10-08,527.91,Travel,Uber,IL
863,4289,2022-07-26,394.04,Gas,Target,MA
864,1086,2024-02-14,363.91,Gas,Uber,CA
865,2458,2024-04-13,722.81,Gas,Uber,AZ
866,4396,2023-08-11,593.39,Gas,Target,CA
867,3267,2023-07-18,771.58,Gas,Amazon,NC
868,454,2022-08-14,41.78,Gas,Amazon,AZ
869,2622,2024-03-14,494.46,Travel,Uber,WA
870,619,2023-11-21,506.02,Gas,Walmart,FL
871,637,2022-04-16,26.1,Online,Uber,GA
872,2349,2023-05-31,630.73,Gas,Delta,FL
873,4875,2024-08-05,127.12,Groceries,Amazon,WA
874,3037,2022-07-06,562.51,Retail,Target,WA
875,2250,2023-06-16,35.07,Gas,Uber,FL
876,2722,2022-10-02,492.88,Groceries,Amazon,NC
877,2350,2023-06-23,419.02,Travel,Amazon,CA
878,4433,2023-10-10,389.21,Online,Uber,FL
879,1995,2022-01-18,296.5,Travel,Uber,FL
880,2821,2022-10-12,339.09,Travel,Amazon,IL
881,1072,2024-07-20,384.13,Gas,Delta,IL
882,2032,2024-10-10,241.66,Groceries,Target,TX
883,1250,2024-06-23,748.55,Online,Uber,IL
884,1296,2023-10-12,772.18,Gas,Uber,FL
885,3557,2024-05-01,243.42,Groceries,Shell,FL
886,328,2022-09-14,624.06,Retail,Walmart,CA
887,797,2023-10-06,602.54,Gas,Uber,WA
888,2862,2022-12-23,701.09,Travel,Delta,GA
889,4761,2022-09-13,8.06,Groceries,Delta,AZ
890,2794,2023-08-31,273.8,Retail,Uber,MA
891,3095,2022-11-30,120.27,Dining,Target,MA
892,2978,2022-01-15,315.73,Gas,Target,TX
893,963,2022-06-28,462.62,Travel,Uber,NC
894,1269,2022-03-29,727.53,Groceries,Uber,NC
895,373,2022-04-04,672.49,Travel,Delta,WA
896,4381,2024-04-24,401.72,Gas,Walmart,AZ
897,2569,2022-01-28,23.68,Retail,Uber,FL
898,4903,2023-11-28,244.21,Gas,Target,IL
899,4743,2022-03-16,89.76,Gas,Uber,NY
900,3694,2022-02-23,522.25,Online,Amazon,FL
901,1605,2022-11-17,557.87,Online,Delta,CA
902,96,2024-01-30,520.8,Gas,Delta,GA
903,4370,2023-09-22,223.4,Retail,Walmart,WA
904,3942,2022-11-28,736.01,Online,Target,NY
905,1201,2022-11-13,472.86,Retail,Uber,CA
906,3945,2022-04-11,479.81,Travel,Walmart,CA
907,4880,2022-09-05,653.37,Groceries,Shell,WA
908,132,2024-05-10,60.05,Online,Target,WA
909,3116,2024-05-19,171.64,Online,Shell,NC
910,1391,2022-08-09,473.72,Retail,Delta,WA
911,1150,2022-05-28,490.29,Retail,Amazon,WA
912,3511,2024-10-09,376.08,Online,Uber,IL
913,3648,2023-08-04,625.05,Online,Target,TX
914,808,2023-04-23,279.77,Retail,Target,AZ
915,4840,2024-11-13,13.93,Dining,Uber,WA
916,51,2024-06-01,275.27,Groceries,Delta,CA
917,3209,2022-06-19,772.87,Travel,Walmart,WA
918,56,2023-03-14,624.33,Online,Uber,MA
919,3665,2024-10-13,258.01,Dining,Target,IL
920,744,2022-10-28,181.85,Gas,Shell,CA
921,4539,2023-11-19,649.16,Gas,Delta,CA
922,2877,2024-09-14,163.92,Dining,Uber,GA
923,80,2022-05-24,466.26,Travel,Walmart,FL
924,4473,2023-06-07,408.83,Dining,Delta,IL
925,3941,2023-10-21,341.02,Gas,Shell,NY
926,2967,2023-04-30,343.64,Online,Shell,GA
927,3729,2024-04-01,563.38,Gas,Shell,WA
928,4537,2022-07-14,86.76,Groceries,Amazon,GA
929,126,2023-04-11,319.2,Groceries,Amazon,TX
930,219,2024-09-04,774.86,Gas,Walmart,GA
931,948,2023-05-05,623.64,Gas,Uber,IL
932,4374,2022-04-10,21.72,Online,Delta,CA
933,595,2022-04-26,360.41,Online,Target,AZ
934,141,2023-01-15,98.17,Groceries,Walmart,CA
935,2894,2024-04-03,390.35,Retail,Target,MA
936,3056,2022-03-04,87.35,Travel,Amazon,NC
937,1631,2022-05-12,314.43,Retail,Uber,IL
938,877,2023-01-30,438.27,Gas,Walmart,MA
939,4206,2023-10-05,297.01,Online,Target,GA
940,2661,2024-09-02,464.97,Gas,Amazon,WA
941,3391,2024-07-02,788.11,Groceries,Walmart,CA
942,4892,2023-11-01,200.4,Online,Target,NC
943,2030,2023-12-29,453.78,Retail,Uber,IL
944,4825,2023-06-30,379.7,Dining,Walmart,IL
945,2553,2023-01-10,648.37,Groceries,Amazon,FL
946,3612,2024-04-23,255.33,Gas,Walmart,NY
947,1041,2022-10-25,512.22,Online,Walmart,FL
948,315,2024-09-22,555.9,Groceries,Uber,AZ
949,3460,2022-10-23,780.65,Gas,Shell,MA
950,4173,2022-04-25,125.26,Travel,Walmart,FL
951,3026,2023-05-08,798.64,Retail,Amazon,FL
952,2947,2024-12-16,578.36,Online,Walmart,CA
953,3237,2024-05-28,367.79,Travel,Delta,CA
954,3681,2023-12-20,214.53,Groceries,Shell,NC
955,4808,2023-10-14,504.82,Online,Target,WA
956,3107,2023-09-11,117.73,Gas,Target,NC
957,1538,2023-02-13,757.69,Travel,Delta,FL
958,3873,2024-10-22,151.62,Groceries,Walmart,MA
959,1868,2024-02-25,620.57,Gas,Uber,NY
960,4950,2022-02-04,279.39,Gas,Delta,GA
961,1162,2023-01-30,176.6,Gas,Delta,IL
962,3921,2024-12-26,647.89,Gas,Shell,NC
963,3883,2024-12-28,710.83,Retail,Target,TX
964,2757,2022-12-27,9.47,Travel,Target,IL
965,1913,2023-04-03,779.45,Gas,Target,TX
966,265,2022-10-21,340.43,Dining,Walmart,WA
967,4429,2023-08-16,81.38,Online,Shell,AZ
968,4916,2024-08-12,365.33,Gas,Target,GA
969,1303,2022-10-24,99.26,Gas,Delta,GA
970,1195,2024-08-03,210.73,Retail,Shell,IL
971,1527,2022-09-18,448.22,Dining,Amazon,FL
972,3605,2024-02-28,290.56,Online,Uber,NY
973,4395,2024-12-27,186.14,Retail,Walmart,NC
974,2249,2023-02-06,161.2,Retail,Walmart,WA
975,1159,2024-04-06,511.09,Gas,Target,NC
976,4368,2022-12-02,728.2,Gas,Walmart,MA
977,4631,2024-08-19,49.86,Gas,Amazon,CA
978,3514,2022-01-29,199.16,Dining,Delta,TX
979,2079,2024-03-14,534.0,Retail,Delta,AZ
980,1145,2024-04-23,789.94,Online,Walmart,NY
981,69,2022-02-14,546.67,Groceries,Target,TX
982,3718,2023-02-23,46.84,Online,Shell,IL
983,3009,2023-09-08,147.2,Dining,Walmart,NY
984,827,2022-09-19,281.39,Online,Walmart,FL
985,1170,2024-02-04,130.14,Retail,Uber,NY
986,984,2022-10-19,149.91,Retail,Uber,CA
987,4577,2023-06-18,222.56,Gas,Shell,CA
988,3978,2024-12-28,301.36,Dining,Delta,WA
989,3335,2023-07-29,316.52,Dining,Target,IL
990,2341,2022-08-25,402.0,Online,Delta,IL
991,2016,2022-12-29,742.95,Online,Walmart,NY
992,1453,2023-06-15,794.71,Travel,Shell,IL
993,2134,2024-01-13,20.67,Online,Delta,CA
994,1040,2023-04-10,397.55,Online,Uber,MA
995,4724,2023-01-17,602.9,Gas,Amazon,FL
996,4214,2022-05-07,63.27,Groceries,Shell,AZ
997,3467,2023-10-20,753.24,Groceries,Amazon,IL
998,3027,2022-08-31,750.48,Groceries,Walmart,MA
999,4258,2023-07-07,170.67,Online,Walmart,NY
1000,2748,2023-03-15,629.67,Retail,Walmart,TX
1001,4263,2023-02-12,467.27,Groceries,Delta,AZ
1002,4396,2023-08-12,31.95,Retail,Shell,NC
1003,3496,2024-03-06,241.36,Travel,Shell,WA
1004,3856,2023-10-04,214.38,Dining,Delta,WA
1005,562,2023-07-18,704.38,Travel,Uber,FL
1006,2204,2024-03-21,718.51,Travel,Delta,NC
1007,3420,2023-01-05,32.4,Groceries,Uber,WA
1008,1145,2024-06-25,594.42,Groceries,Amazon,CA
1009,2700,2024-02-09,100.28,Travel,Delta,NC
1010,1552,2023-10-20,633.78,Travel,Uber,FL
1011,4022,2024-09-19,677.26,Travel,Walmart,CA
1012,561,2024-09-15,52.1,Travel,Amazon,MA
1013,1188,2024-12-13,264.38,Travel,Uber,GA
1014,3134,2022-05-02,306.86,Online,Shell,TX
1015,3412,2022-06-16,764.34,Travel,Shell,WA
1016,1690,2024-08-01,299.88,Dining,Uber,MA
1017,4408,2024-04-13,208.52,Groceries,Uber,WA
1018,2424,2022-01-22,497.66,Dining,Amazon,IL
1019,1370,2023-02-12,131.32,Gas,Target,IL
1020,581,2023-04-27,501.94,Groceries,Delta,CA
1021,977,2022-10-26,369.57,Dining,Amazon,GA
1022,4273,2022-10-04,586.49,Travel,Shell,TX
1023,4610,2024-03-26,465.16,Travel,Walmart,WA
1024,2357,2022-11-18,145.38,Groceries,Amazon,GA
1025,119,2022-04-25,750.21,Online,Shell,FL
1026,1543,2022-09-29,361.78,Travel,Shell,WA
1027,4863,2022-09-21,596.93,Dining,Walmart,MA
1028,3044,2022-09-07,427.89,Groceries,Amazon,TX
1029,973,2024-05-27,692.89,Online,Walmart,WA
